"","name","rookie_year","WAR_total"
"haynejo01_proj","haynejo01_proj",1939,-15.6751580352138
"healyjo01_proj","healyjo01_proj",1885,-4.91208456385894
"heatone01_proj","heatone01_proj",1982,-1.50188188391061
"heimafr01_proj","heimafr01_proj",1920,-10.89285625625
"heintke01_proj","heintke01_proj",1937,-5.01083131294763
"hellije01_proj","hellije01_proj",2010,18.6369195659492
"helliri01_proj","helliri01_proj",1994,21.133915495198
"hemmige01_proj","hemmige01_proj",1891,-6.38256901464755
"hendrma01_proj","hendrma01_proj",2002,3.92815719502057
"hentgpa01_proj","hentgpa01_proj",1991,37.3777000920713
"herbera01_proj","herbera01_proj",1950,2.78797734784406
"hermadu01_proj","hermadu01_proj",1995,13.2776106142671
"hernafe02_proj","hernafe02_proj",2005,63.5621603884074
"hernali01_proj","hernali01_proj",1996,29.0531854067749
"hernaor01_proj","hernaor01_proj",1998,25.9856457788122
"hernawi01_proj","hernawi01_proj",1977,9.73735326860836
"hershor01_proj","hershor01_proj",1983,48.477094414656
"higbeki01_proj","higbeki01_proj",1937,-5.62203128880455
"higuete01_proj","higuete01_proj",1985,30.2646831516433
"hildeor01_proj","hildeor01_proj",1931,4.60548752295876
"hillejo01_proj","hillejo01_proj",1965,20.9437757636324
"hillke01_proj","hillke01_proj",1988,18.3701378908673
"hitchst01_proj","hitchst01_proj",1992,10.0015187840603
"hobbigl01_proj","hobbigl01_proj",1957,-2.80680203762934
"hoeftbi01_proj","hoeftbi01_proj",1952,2.0685111390477
"hoffebi01_proj","hoffebi01_proj",1895,1.51054556170059
"hoffmtr01_proj","hoffmtr01_proj",1993,30.4556472444844
"hollade01_proj","hollade01_proj",2009,17.4157345266937
"hollial01_proj","hollial01_proj",1936,-10.0783342641904
"holtzke01_proj","holtzke01_proj",1965,10.7749004087131
"honeyri01_proj","honeyri01_proj",1977,10.3548111027137
"hootobu01_proj","hootobu01_proj",1971,23.595807668255
"horlejo01_proj","horlejo01_proj",1961,14.1484300715801
"houghch01_proj","houghch01_proj",1970,21.5893911397381
"houttar01_proj","houttar01_proj",1945,-4.98837402467573
"howelha01_proj","howelha01_proj",1898,-1.6027338691416
"hoytla01_proj","hoytla01_proj",1979,8.89895292235839
"hoytwa01_proj","hoytwa01_proj",1918,8.10506788483497
"hubbeca01_proj","hubbeca01_proj",1928,32.5023050239104
"hudliwi01_proj","hudliwi01_proj",1926,-0.609564229537695
"hudsoch02_proj","hudsoch02_proj",1983,3.3528634636469
"hudsosi01_proj","hudsosi01_proj",1940,-5.71265928906382
"hudsoti01_proj","hudsoti01_proj",1999,68.9488716500328
"hugheja01_proj","hugheja01_proj",1898,3.16222565934752
"hugheph01_proj","hugheph01_proj",2007,18.0861359891144
"hugheto01_proj","hugheto01_proj",1900,-11.6025555599808
"hughste01_proj","hughste01_proj",1941,12.0486845677522
"humeto01_proj","humeto01_proj",1977,-2.57709105957724
"hunteca01_proj","hunteca01_proj",1965,20.4359987540746
"hurstbr01_proj","hurstbr01_proj",1980,27.0749978575926
"hutchbi01_proj","hutchbi01_proj",1889,18.4602818044479
"hutchfr01_proj","hutchfr01_proj",1939,4.8099710924062
"jacksal01_proj","jacksal01_proj",1959,-3.2956425597173
"jacksda02_proj","jacksda02_proj",1983,12.407161609386
"jacksed01_proj","jacksed01_proj",2003,14.8512434202051
"jacksgr01_proj","jacksgr01_proj",1965,-3.28420533868749
"jacksla01_proj","jacksla01_proj",1955,34.5714113091247
"jacksmi02_proj","jacksmi02_proj",1986,14.6981202977744
"jansela01_proj","jansela01_proj",1947,8.02991409226225
"jarvipa01_proj","jarvipa01_proj",1966,7.66238023534268
"jayjo01_proj","jayjo01_proj",1953,4.94959210041605
"jenkife01_proj","jenkife01_proj",1965,63.2367632870413
"jennija01_proj","jennija01_proj",2001,12.6754037576112
"jimenub01_proj","jimenub01_proj",2006,27.3702486476298
"johnsja02_proj","johnsja02_proj",1997,6.61426480819691
"johnske02_proj","johnske02_proj",1959,4.88969215238476
"johnsra05_proj","johnsra05_proj",1988,106.061053899031
"johnssi01_proj","johnssi01_proj",1928,-11.2455125973275
"johnssy01_proj","johnssy01_proj",1923,-3.73803417478353
"johnswa01_proj","johnswa01_proj",1907,89.3769388281864
"johnto01_proj","johnto01_proj",1963,37.988813509954
"jonesbo03_proj","jonesbo03_proj",1993,8.8121989150175
"jonesdo01_proj","jonesdo01_proj",1982,15.2319718993266
"jonesra01_proj","jonesra01_proj",1973,9.74624045995119
"jonessa01_proj","jonessa01_proj",1914,12.5320596321227
"jonessa02_proj","jonessa02_proj",1951,12.0336293105937
"jossad01_proj","jossad01_proj",1902,18.6927053639741
"kaatji01_proj","kaatji01_proj",1959,10.1927221075506
"kazmisc01_proj","kazmisc01_proj",2004,25.506146045522
"keefeti01_proj","keefeti01_proj",1880,22.8990843795916
"kellnal01_proj","kellnal01_proj",1948,-7.90308025663373
"kendrky01_proj","kendrky01_proj",2007,9.0172600836228
"kennebr01_proj","kennebr01_proj",1892,4.32552466757718
"kenneia01_proj","kenneia01_proj",2007,21.3735867289798
"kenneve01_proj","kenneve01_proj",1934,-12.797434636742
"keougma02_proj","keougma02_proj",1977,1.8173392600966
"kershcl01_proj","kershcl01_proj",2008,82.7402124460689
"keuchda01_proj","keuchda01_proj",2012,24.9385277347778
"keyji01_proj","keyji01_proj",1984,47.9166132818679
"kileda01_proj","kileda01_proj",1991,20.0624383314169
"killefr01_proj","killefr01_proj",1892,4.42940231283526
"killied01_proj","killied01_proj",1903,10.4785842509475
"kindeel01_proj","kindeel01_proj",1946,16.8115685939273
"kingsi01_proj","kingsi01_proj",1886,-3.77169410235777
"kirbycl01_proj","kirbycl01_proj",1969,0.811273476617218
"kisonbr01_proj","kisonbr01_proj",1971,4.07955470227445
"kitsofr01_proj","kitsofr01_proj",1898,-7.3132430427497
"klinero01_proj","klinero01_proj",1952,2.93329537158342
"klippjo01_proj","klippjo01_proj",1950,-10.2305789770578
"klubeco01_proj","klubeco01_proj",2011,47.7830676140278
"kneppbo01_proj","kneppbo01_proj",1976,13.3709526178638
"knottja01_proj","knottja01_proj",1933,-2.79281098523256
"knowlda01_proj","knowlda01_proj",1965,-3.67159665756439
"kolpra01_proj","kolpra01_proj",1922,1.80414082822037
"koosmje01_proj","koosmje01_proj",1967,42.2249421018541
"kosloda01_proj","kosloda01_proj",1941,3.02972790427041
