"","lgID","yearID","playerID","IPouts","WAR","pops","scale_WAR","WAR_talent"
"5297","AL",1940,"rossbu02",469,1.47,11130000,10.29,34268.3319613344
"5298","NL",2011,"zagurmi01",10,-0.01,78371000,-0.07,34241.1484636145
"5299","NL",1973,"morlajo01",123,0.38,29181000,2.66,34236.0065112682
"5300","NL",2015,"harrimi03",81,-0.03,87095000,-0.21,34230.9681613901
"5301","AL",2004,"menecfr01",1,0.01,68912000,0.07,34203.3468678318
"5302","NL",2019,"poundbr01",22,-0.03,95819000,-0.21,34201.3784429657
"5303","AL",2003,"ramosma01",39,-0.02,67699000,-0.14,34196.182418673
"5304","AL",1997,"boveemi01",10,0.01,57046000,0.07,34194.7845608379
"5305","NL",2015,"francje02",6,-0.03,87095000,-0.21,34187.8974966588
"5306","AL",1992,"nielsje01",59,0.09,45356000,0.63,34182.8687184592
"5307","AL",1983,"warremi01",197,0.32,37663000,2.24,34169.9626394393
"5308","AL",2017,"reiniza01",29,-0.07,91457000,-0.49,34160.2466383825
"5309","NL",2004,"durritr01",1,0.01,68912000,0.07,34156.9302525659
"5310","AL",1996,"bertomi01",84,0.03,54708000,0.21,34156.5093294919
"5311","NL",1993,"brummgr01",218,0.22,47694000,1.54,34153.1958074681
"5312","AL",1999,"kubinti01",37,0.04,61722000,0.28,34152.3784292508
"5313","NL",2011,"steveje01",21,-0.01,78371000,-0.07,34144.7441805094
"5314","NL",1951,"spencge01",396,1.14,13289000,7.98,34130.1504979493
"5315","AL",1982,"borispa01",149,0.22,37232000,1.54,34117.0853554665
"5316","NL",2004,"nunezab01",1,0.01,68912000,0.07,34110.687980585
"5317","AL",1996,"vanrybe01",3,0.03,54708000,0.21,34106.2502833104
"5318","NL",2015,"suzukic01",3,-0.03,87095000,-0.21,34102.2111553613
"5319","NL",2013,"reckean01",3,-0.07,82733000,-0.49,34089.5993500151
"5320","AL",1997,"delamro01",6,0.01,57046000,0.07,34089.1951317844
"5321","NL",1998,"gonzala02",3,0.05,59384000,0.35,34080.7023818677
"5322","AL",2008,"madriwa01",108,-0.04,73764000,-0.28,34076.851494089
"5323","NL",2006,"barziph01",1,0.01,71338000,0.07,34074.7919384967
"5324","NL",1969,"raffoal01",217,0.63,25448000,4.41,34073.7882265181
"5325","NL",2014,"snidetr01",3,-0.07,84914000,-0.49,34059.94280219
"5326","NL",1999,"giovaed01",4,0.04,61722000,0.28,34056.8226598823
"5327","NL",1959,"johnsbe01",50,0.48,18881000,3.36,34050.5882190118
"5328","AL",1966,"rubiojo01",82,0.5,23492000,3.5,34037.3566257164
"5329","NL",1997,"gaettga01",1,0.01,57046000,0.07,34036.7372162558
"5330","NL",1986,"henslch01",22,0.24,38956000,1.68,34017.3139035677
"5331","AL",1991,"plympje01",16,0.18,43018000,1.26,34012.1230293323
"5332","NL",2019,"parsowe01",104,-0.04,95819000,-0.28,33994.5675727832
"5333","NL",2013,"freemju02",3,-0.07,82733000,-0.49,33992.7452473743
"5334","NL",2002,"gracema01",3,-0.01,66486000,-0.07,33964.9913697748
"5335","AL",2001,"mcdilal01",44,0.04,65273000,0.28,33953.1203573399
"5336","NL",1885,"richaha01",12,0.11,4705000,0.77,33947.948895904
"5337","NL",1906,"pfeffbi01",907,2.33,7362000,16.31,33941.2259395026
"5338","NL",2016,"youngma03",21,-0.09,89276000,-0.63,33938.9380019097
"5339","NL",1972,"strohjo01",230,0.4,28154000,2.8,33931.050765346
"5340","NL",1887,"mattimi01",172,0.16,4827000,1.12,33928.7616535694
"5341","NL",1996,"lomonke01",22,0.02,54708000,0.14,33915.8898798268
"5342","AL",1995,"wareje01",79,0.11,52370000,0.77,33915.8464781832
"5343","AL",1977,"caneijo01",86,0.29,33289000,2.03,33913.4198948012
"5344","AL",2004,"robbija01",5,0,68912000,0,33910.5628847194
"5345","NL",2015,"jaimeju01",4,-0.04,87095000,-0.28,33904.1294955036
"5346","NL",1889,"woodpe01",57,0.1,4949000,0.7,33902.8926333399
"5347","NL",1974,"dettoto01",194,0.23,30208000,1.61,33892.2814444422
"5348","AL",2019,"sneedcy01",64,-0.04,95819000,-0.28,33883.2270188028
"5349","NL",1976,"lewalde01",50,0.29,32262000,2.03,33882.0970302417
"5350","NL",2013,"garcion01",4,-0.08,82733000,-0.56,33879.4614224295
"5351","NL",2003,"ferraan01",12,-0.04,67699000,-0.28,33867.6075002487
"5352","NL",1952,"jestevi01",219,1.03,13988000,7.21,33867.4564316124
"5353","NL",1882,"roweda01",27,-0.42,4522000,-2.94,33866.3118785052
"5354","AL",2000,"hinchbr01",5,0,64060000,0,33865.0915367618
"5355","AL",1980,"remmewi01",106,0.34,36370000,2.38,33864.1294025775
"5356","AL",1991,"beaslch01",80,0.16,43018000,1.12,33862.3289092363
"5357","NL",2017,"martile01",2,-0.07,91457000,-0.49,33852.8496218951
"5358","AL",1963,"kunkebi01",139,0.64,21536000,4.48,33835.4685656133
"5359","NL",2017,"gomezro01",16,-0.08,91457000,-0.56,33826.2947180652
"5360","NL",2002,"vanceco01",12,-0.02,66486000,-0.14,33823.6832584986
"5361","AL",1965,"duckwji01",192,0.63,22840000,4.41,33822.7895660676
"5362","AL",2005,"sandeda01",6,-0.09,70125000,-0.63,33817.7002132833
"5363","NL",2007,"urdanli01",3,-0.03,72551000,-0.21,33810.2022983465
"5364","NL",2019,"diehlph01",22,-0.04,95819000,-0.28,33809.5658532098
"5365","AL",2016,"purkema01",54,-0.1,89276000,-0.7,33804.139518751
"5366","NL",1971,"tompkro01",119,0.56,27127000,3.92,33798.7601397645
"5367","NL",1986,"earlebi02",9,0.23,38956000,1.61,33783.8905489849
"5368","NL",2002,"duffma01",17,-0.02,66486000,-0.14,33774.872947326
"5369","NL",2019,"rhameja01",19,-0.04,95819000,-0.28,33772.9031663623
"5370","NL",2004,"croweji01",9,0,68912000,0,33770.3678408721
"5371","AL",2005,"gramaal01",4,-0.09,70125000,-0.63,33765.3977039956
"5372","NL",1914,"tincube01",465,1.78,8702000,12.46,33762.0065258913
"5373","NL",2001,"relafde01",3,0.03,65273000,0.21,33761.7834816908
"5374","AL",1941,"newsodi01",641,1.25,11276000,8.75,33755.7575665626
"5375","NL",1922,"mcnamti01",212,1.83,9128000,12.81,33755.2482673852
"5376","NL",1983,"brizzto01",61,0.3,37663000,2.1,33751.3446025959
"5377","AL",2009,"whislwe01",4,-0.05,74977000,-0.35,33750.7543399079
"5378","AL",1954,"bishoch01",288,0.92,15386000,6.44,33745.7384036537
"5379","NL",2004,"kroonma01",18,0,68912000,0,33723.9933327762
"5380","AL",1992,"revento01",6,0.06,45356000,0.42,33717.173004255
"5381","NL",2005,"burrose01",3,-0.09,70125000,-0.63,33713.3224769047
"5382","AL",2012,"gentrcr01",3,-0.06,80552000,-0.42,33710.9822530828
"5383","NL",1987,"coffmke01",76,0.22,39387000,1.54,33706.205814568
"5384","AL",1978,"paschbi01",24,0.24,34316000,1.68,33703.8397156902
"5385","NL",2001,"finlest01",3,0.04,65273000,0.28,33702.5153982329
"5386","NL",1966,"cosmaji01",27,0.48,23492000,3.36,33695.7989914646
"5387","NL",1988,"moorebr01",17,0.26,39818000,1.82,33687.5197129914
"5388","AL",1998,"haltesh01",3,0.04,59384000,0.28,33687.4773167093
"5389","NL",1991,"dascedo01",12,0.14,43018000,0.98,33677.5816918008
"5390","AL",1911,"langefr01",485,1.43,8588000,10.01,33660.5004753385
"5391","AL",2018,"jewelja01",6,-0.08,93638000,-0.56,33655.1673406592
"5392","NL",1978,"theisdu01",19,0.23,34316000,1.61,33643.969032824
"5393","NL",1943,"rescixa01",398,1.32,11568000,9.24,33630.43876541
"5394","NL",1996,"carlsda01",30,0.01,54708000,0.07,33630.1107296599
"5395","AL",1981,"rothsla01",17,0.18,36801000,1.26,33629.865299576
"5396","AL",1934,"mccolal01",336,1.53,10404000,10.71,33623.3130296071
"5397","NL",1908,"ferguge01",624,2.17,7956000,15.19,33616.622452124
"5398","NL",2005,"burnsmi01",93,-0.09,70125000,-0.63,33609.8467573848
"5399","NL",2015,"murraco01",23,-0.05,87095000,-0.35,33602.174129493
"5400","NL",2004,"liriape01",47,-0.01,68912000,-0.07,33589.5216242949
"5401","AL",2013,"clarkza01",5,-0.1,82733000,-0.7,33585.8317332667
"5402","AL",2018,"pelhacd01",23,-0.08,93638000,-0.56,33575.5461154037
"5403","NL",2012,"bogusbr01",3,-0.06,80552000,-0.42,33558.5215010276
"5404","AL",1971,"wrighke01",234,0.54,27127000,3.78,33544.7963399721
"5405","NL",1998,"mulligr01",3,0.04,59384000,0.28,33534.8986936639
"5406","NL",2003,"raggibr01",25,-0.05,67699000,-0.35,33524.7257975016
"5407","NL",1944,"jurisal01",390,1.02,11714000,7.14,33512.3231065801
"5408","NL",2012,"edlefst01",46,-0.06,80552000,-0.42,33508.136016354
"5409","AL",1972,"stephea01",241,0.38,28154000,2.66,33502.8483226552
"5410","NL",2000,"larayo01",17,-0.01,64060000,-0.07,33491.9084591763
"5411","AL",1982,"farrji01",54,0.18,37232000,1.26,33484.5941364951
"5412","AL",1979,"eddyst01",97,0.26,35343000,1.82,33469.6641521425
"5413","AL",2019,"payanpe01",66,-0.05,95819000,-0.35,33468.3138646528
"5414","NL",1988,"blankke01",47,0.25,39818000,1.75,33465.3382459597
"5415","NL",2006,"sikorbr01",102,0,71338000,0,33463.7896334621
"5416","AL",2019,"alberha01",3,-0.05,95819000,-0.35,33430.9491795509
"5417","AL",2014,"guilmpr01",31,-0.1,84914000,-0.7,33430.7202792452
"5418","NL",1998,"harrile01",3,0.03,59384000,0.21,33426.8943669158
"5419","NL",1985,"moorebo01",50,0.26,38525000,1.82,33425.0913324704
"5420","AL",2018,"hamilia01",24,-0.08,93638000,-0.56,33417.8862301837
"5421","NL",2010,"delroen01",30,-0.09,76190000,-0.63,33414.3603164898
"5422","NL",1893,"mcnabed01",426,1.45,5181000,10.15,33411.8790996941
"5423","AL",1994,"finnvga01",109,-0.01,50032000,-0.07,33402.105456615
"5424","AL",2004,"garciro01",20,-0.02,68912000,-0.14,33385.4762951391
"5425","AL",2019,"staumjo01",58,-0.05,95819000,-0.35,33356.5708305735
"5426","NL",2001,"hackmlu01",107,0.02,65273000,0.14,33342.8573061287
"5427","AL",1994,"phoenst01",13,-0.01,50032000,-0.07,33342.1107165608
"5428","AL",1904,"henlewe01",887,2.58,6768000,18.06,33338.8646248283
"5429","AL",1988,"rosenst01",138,0.24,39818000,1.68,33337.3195469042
"5430","NL",1936,"jorgeor01",502,1.44,10646000,10.08,33333.4433331032
"5431","NL",1890,"coughro01",285,0.36,5010000,2.52,33330.202644735
"5432","AL",1999,"rakerja01",6,0.02,61722000,0.14,33328.6250866221
"5433","AL",1991,"georgch01",18,0.13,43018000,0.91,33320.4478707328
"5434","NL",2019,"davisro03",32,-0.05,95819000,-0.35,33319.5558438612
"5435","NL",1881,"foxjo01",373,-0.61,4461000,-4.27,33319.2629545162
"5436","AL",2017,"aokino01",3,-0.1,91457000,-0.7,33318.1880412318
"5437","NL",2010,"linkjo01",26,-0.09,76190000,-0.63,33310.8025559292
"5438","AL",1956,"beamoch01",39,0.69,16784000,4.83,33304.1145886145
"5439","AL",1989,"cummist01",63,0.19,40249000,1.33,33303.4840686428
"5440","NL",2018,"mccread01",3,-0.08,93638000,-0.56,33301.0013065187
"5441","NL",1992,"youngpe02",61,0.04,45356000,0.28,33289.9150891278
"5442","NL",2002,"prattan01",4,-0.03,66486000,-0.21,33287.6267053379
"5443","AL",1995,"edenfke01",38,0.1,52370000,0.7,33278.1088726817
"5444","AL",2008,"kobayma01",167,-0.06,73764000,-0.42,33276.3231733178
"5445","AL",2017,"almonmi01",6,-0.1,91457000,-0.7,33273.1938527194
"5446","NL",1886,"lilliji01",18,0.02,4766000,0.14,33272.8089183138
"5447","AL",2000,"youngti01",21,-0.02,64060000,-0.14,33270.1080461262
"5448","NL",2001,"christi01",6,0.01,65273000,0.07,33262.4817201775
"5449","NL",1959,"blackro01",133,0.43,18881000,3.01,33256.7814644731
"5450","NL",2008,"parrja01",67,-0.06,73764000,-0.42,33229.6581821791
"5451","NL",1964,"jaeckja01",24,0.55,22188000,3.85,33218.2653458823
"5452","AL",2015,"cothaca01",29,-0.07,87095000,-0.49,33206.1674360407
"5453","NL",2003,"sanchfe01",5,-0.08,67699000,-0.56,33197.0202982872
"5454","NL",2017,"frankse01",6,-0.1,91457000,-0.7,33183.7240989276
"5455","NL",1932,"chagnle01",388,1.42,10162000,9.94,33177.7135613535
"5456","NL",2006,"barryke01",77,-0.02,71338000,-0.14,33176.8134353422
"5457","NL",2000,"cammaer01",30,-0.02,64060000,-0.14,33173.3869973226
"5458","NL",2007,"munizca01",7,-0.04,72551000,-0.28,33173.300156203
"5459","AL",1976,"scottmi02",117,0.26,32262000,1.82,33167.0381483858
"5460","NL",2001,"donnech01",1,0.01,65273000,0.07,33159.9047638916
"5461","AL",1963,"debusda01",253,0.59,21536000,4.13,33152.9323619841
"5462","AL",2016,"antoldu01",6,-0.11,89276000,-0.77,33139.8819856264
"5463","NL",2007,"collawi01",17,-0.04,72551000,-0.28,33129.3639240478
"5464","NL",2000,"guzmado01",3,-0.02,64060000,-0.14,33125.3190601524
"5465","NL",1908,"mccarto02",311,2.14,7956000,14.98,33123.4934233394
"5466","AL",2015,"frankni01",3,-0.07,87095000,-0.49,33117.0914662886
"5467","AL",2004,"webbjo01",27,-0.04,68912000,-0.28,33105.8036099957
"5468","NL",2011,"gaubjo01",8,-0.05,78371000,-0.35,33095.3762799907
"5469","AL",1998,"bennejo02",6,0.02,59384000,0.14,33086.1224669445
"5470","AL",1958,"brododi01",30,0.53,18182000,3.71,33077.9645540489
"5471","AL",1977,"barlomi01",177,0.25,33289000,1.75,33076.9433435017
"5472","NL",2015,"gomesjo01",3,-0.07,87095000,-0.49,33072.8076026553
"5473","AL",1975,"pactwjo01",49,0.29,31235000,2.03,33071.2941020385
"5474","AL",1917,"noyeswi01",513,1.83,8816000,12.81,33070.402474106
"5475","AL",2010,"bowerce01",42,-0.1,76190000,-0.7,33069.389136904
"5476","NL",1992,"shephke01",66,0.02,45356000,0.14,33067.8455213989
"5477","NL",1885,"woodge01",12,0.07,4705000,0.49,33066.5021428481
"5478","NL",1930,"lindsji01",317,1.72,9920000,12.04,33063.1078438165
"5479","NL",2003,"journji01",27,-0.09,67699000,-0.63,33048.8437676539
"5480","NL",1994,"eversbr01",203,-0.01,50032000,-0.07,33046.5548721639
"5481","AL",2017,"ennsdi01",12,-0.11,91457000,-0.77,33042.9242067595
"5482","NL",2007,"garcian01",2,-0.04,72551000,-0.28,33041.9764244528
"5483","AL",2014,"reedev01",97,-0.1,84914000,-0.7,33038.7491066354
"5484","NL",1996,"beruman01",10,0,54708000,0,33014.0077112657
"5485","AL",2008,"burkeja02",3,-0.08,73764000,-0.56,33008.6446428357
"5486","AL",1943,"terryya01",491,1.24,11568000,8.68,33004.5929307869
"5487","NL",2017,"astinba01",24,-0.11,91457000,-0.77,32997.6236672481
"5488","AL",1990,"youngcl01",92,0.31,40680000,2.17,32992.8769751575
"5489","AL",2019,"burkebr01",80,-0.06,95819000,-0.42,32956.5531274267
"5490","NL",2017,"castifa01",4,-0.11,91457000,-0.77,32952.500712691
"5491","NL",2005,"oxsprch01",36,-0.1,70125000,-0.7,32951.0924400699
"5492","AL",2014,"ranauan01",118,-0.12,84914000,-0.84,32948.1096800701
"5493","NL",1985,"niemara01",14,0.24,38525000,1.68,32937.5820076346
"5494","AL",2015,"rosalad01",6,-0.08,87095000,-0.56,32920.4698373342
"5495","NL",2005,"esposmi01",44,-0.1,70125000,-0.7,32899.1574606312
"5496","NL",2018,"spangco01",6,-0.09,93638000,-0.63,32898.8107822027
"5497","AL",2005,"alvarab01",7,-0.11,70125000,-0.77,32895.3250379988
"5498","AL",1928,"smithge03",318,1.51,9722000,10.57,32892.9331348355
"5499","AL",2019,"huangwe01",17,-0.06,95819000,-0.42,32881.6157206422
"5500","AL",1997,"grundke01",9,-0.05,57046000,-0.35,32880.1013472055
"5501","AL",2019,"klinebr01",123,-0.07,95819000,-0.49,32877.2366082602
"5502","NL",1985,"meridro01",139,0.24,38525000,1.68,32876.8457992446
"5503","NL",1989,"gideobr01",14,0.17,40249000,1.19,32876.0258829537
"5504","NL",1982,"rossma01",18,0.13,37232000,0.91,32874.6005918103
"5505","AL",2013,"delatjo01",34,-0.12,82733000,-0.84,32865.2927638002
"5506","NL",1971,"guzmasa01",30,0.5,27127000,3.5,32861.8657212088
"5507","AL",1968,"smithwi02",23,0.27,24796000,1.89,32860.9710375138
"5508","AL",1909,"burnsbi01",592,2.07,8253000,14.49,32859.8018526272
"5509","AL",1991,"wapnist01",15,0.12,43018000,0.84,32856.8008630021
"5510","NL",2019,"bergetr01",59,-0.07,95819000,-0.49,32839.3601383743
"5511","NL",2008,"mannich01",126,-0.09,73764000,-0.63,32827.1644786891
"5512","NL",1946,"behrmha01",452,1.32,12006000,9.24,32824.1585956191
"5513","AL",2012,"tayloan01",7,-0.1,80552000,-0.7,32822.0054370823
"5514","NL",1928,"delanar01",577,1.5,9722000,10.5,32820.8665515049
"5515","NL",1922,"weinele01",500,1.71,9128000,11.97,32815.4903241572
"5516","NL",1980,"seamaki01",71,0.27,36370000,1.89,32814.8779806795
"5517","NL",2000,"sparkst02",12,-0.03,64060000,-0.21,32813.0856087895
"5518","NL",1898,"fifieja01",514,2.22,5466000,15.54,32810.1721751318
"5519","NL",2010,"buentja01",33,-0.1,76190000,-0.7,32808.8224601889
"5520","NL",2019,"escoblu01",17,-0.06,95819000,-0.42,32807.1574214765
"5521","AL",1991,"walkemi01",13,0.12,43018000,0.84,32805.2899589073
"5522","AL",1995,"bunchme01",120,0.09,52370000,0.63,32802.1172827726
"5523","NL",1916,"package01",466,2.13,8778000,14.91,32802.0912583266
"5524","AL",1972,"slaybbi01",245,0.36,28154000,2.52,32790.4338910926
"5525","NL",2019,"schulja02",15,-0.06,95819000,-0.42,32770.1062061284
"5526","NL",1951,"kellybo01",371,0.94,13289000,6.58,32760.246654312
"5527","NL",1982,"steinra02",31,0.12,37232000,0.84,32745.4353320658
"5528","NL",2005,"hughetr01",39,-0.1,70125000,-0.7,32744.7280429426
"5529","NL",2007,"hernayo01",46,-0.05,72551000,-0.35,32742.4574303849
"5530","NL",1984,"graperi01",69,0.25,38094000,1.75,32741.0963402706
"5531","AL",1934,"hockege01",82,1.48,10404000,10.36,32734.6082768149
"5532","NL",2019,"doziebr01",3,-0.06,95819000,-0.42,32733.1727017178
"5533","AL",1981,"coopedo01",176,0.15,36801000,1.05,32731.1790872754
"5534","AL",1958,"smithbo05",202,0.5,18182000,3.5,32723.1967706846
"5535","AL",1937,"phebubi01",122,1.21,10767000,8.47,32708.0574540888
"5536","AL",2018,"fernajo04",31,-0.1,93638000,-0.7,32703.0991211336
"5537","AL",1998,"duranro01",46,0.01,59384000,0.07,32701.2919886032
"5538","AL",2011,"olivean01",29,-0.06,78371000,-0.42,32698.0877169654
"5539","AL",1988,"rochfmi01",7,0.22,39818000,1.54,32690.2603713306
"5540","AL",1995,"barkbr01",7,0.08,52370000,0.56,32685.3661035653
"5541","AL",2009,"mosebro01",7,-0.08,74977000,-0.56,32678.4312685234
"5542","AL",2006,"bookech01",25,-0.04,71338000,-0.28,32670.9868761799
"5543","AL",1912,"brownel01",361,1.6,8626000,11.2,32665.8652959782
"5544","AL",2018,"meisiry01",63,-0.1,93638000,-0.7,32662.6667052553
"5545","NL",2002,"pembeda01",26,-0.06,66486000,-0.42,32657.8233529298
"5546","AL",2000,"einerda01",38,-0.04,64060000,-0.28,32652.7195238103
"5547","NL",1924,"bentlja01",564,1.72,9326000,12.04,32650.8491474807
"5548","AL",2011,"mcdonda02",3,-0.06,78371000,-0.42,32648.9057280792
"5549","NL",1959,"blaylga01",377,0.39,18881000,2.73,32645.622666212
"5550","AL",1981,"minetcr01",20,0.14,36801000,0.98,32644.7808451039
"5551","NL",1884,"brownjo01",150,-0.13,4644000,-0.91,32644.3306077876
"5552","AL",1947,"mccahbi01",496,1.13,12152000,7.91,32638.0471399819
"5553","NL",2007,"mcbetma01",59,-0.06,72551000,-0.42,32628.4389269554
"5554","NL",2018,"wilsobr02",21,-0.1,93638000,-0.7,32622.3762283109
"5555","NL",1942,"wilkile01",322,1.17,11422000,8.19,32620.6016405744
"5556","AL",2004,"dunnsc01",9,-0.05,68912000,-0.35,32617.5536611633
"5557","NL",2012,"demelsa01",3,-0.1,80552000,-0.7,32613.4938449333
"5558","AL",1969,"meyerbo01",98,0.54,25448000,3.78,32608.844044129
"5559","NL",1961,"nunnho01",113,0.45,20232000,3.15,32607.2235076942
"5560","NL",2011,"igarary01",116,-0.06,78371000,-0.42,32599.9337916889
"5561","AL",1986,"pulidal01",92,0.18,38956000,1.26,32587.7028962518
"5562","AL",1984,"fallobo01",44,0.23,38094000,1.61,32584.5016592973
"5563","AL",1938,"harribi01",241,1.56,10888000,10.92,32575.6687506406
"5564","AL",1973,"geddeji01",47,0.27,29181000,1.89,32563.8252714704
"5565","AL",1967,"piercto01",293,0.44,24144000,3.08,32558.6039805189
"5566","NL",2005,"whitema03",12,-0.13,70125000,-0.91,32546.8308660438
"5567","NL",2018,"valenje01",3,-0.1,93638000,-0.7,32542.217475549
"5568","NL",2016,"eschja01",39,-0.13,89276000,-0.91,32539.816896502
"5569","NL",2013,"raleybr01",42,-0.14,82733000,-0.98,32518.8261489953
"5570","AL",2017,"wrighda04",59,-0.12,91457000,-0.84,32513.652765465
"5571","NL",2010,"kroenza01",20,-0.12,76190000,-0.84,32512.689141515
"5572","NL",1901,"wiltssn01",631,2.36,5877000,16.52,32504.7298425611
"5573","AL",1988,"kaiseje01",8,0.21,39818000,1.47,32502.285226826
"5574","NL",1944,"chapmbe01",238,1,11714000,7,32496.2457937281
"5575","NL",2005,"johnsmi03",3,-0.13,70125000,-0.91,32493.6110915677
"5576","AL",1975,"stricji01",14,0.26,31235000,1.82,32485.1635967358
"5577","AL",2016,"guaipma01",22,-0.14,89276000,-0.98,32460.8986208378
"5578","AL",1993,"novoara01",168,0.16,47694000,1.12,32447.8041897945
"5579","NL",1963,"warneja02",68,0.55,21536000,3.85,32442.2923649142
"5580","AL",2015,"tracyma01",6,-0.09,87095000,-0.63,32438.8435085385
"5581","NL",2014,"gonzami05",16,-0.14,84914000,-0.98,32438.503255467
"5582","AL",1959,"gablega02",58,0.36,18881000,2.52,32433.6303873085
"5583","AL",1994,"smithda05",44,-0.04,50032000,-0.28,32429.2464243767
"5584","NL",1889,"nashbi01",3,0.07,4949000,0.49,32425.3133884053
"5585","NL",1977,"daveymi01",48,0.22,33289000,1.54,32421.8390795881
"5586","AL",2006,"monteag01",42,-0.05,71338000,-0.35,32419.7772167088
"5587","NL",1994,"tayloke01",13,-0.05,50032000,-0.35,32417.6308920676
"5588","AL",1978,"throoge01",9,0.17,34316000,1.19,32412.1474389786
"5589","AL",2018,"gomezca01",1,-0.11,93638000,-0.77,32404.1737096881
"5590","AL",1968,"weaveji02",68,0.26,24796000,1.82,32377.055388239
"5591","NL",1986,"fanslst01",72,0.17,38956000,1.19,32372.2306497181
"5592","AL",2008,"lowerde01",13,-0.1,73764000,-0.7,32367.3400461048
"5593","NL",1892,"sullimi02",499,1.7,5124000,11.9,32360.7029510378
"5594","AL",1967,"rodriro01",121,0.42,24144000,2.94,32360.0787069187
"5595","AL",1960,"hawkiwy01",198,0.35,19580000,2.45,32337.6536649426
"5596","AL",2013,"roberty01",3,-0.15,82733000,-1.05,32332.0140572362
"5597","AL",2017,"nichobr01",3,-0.12,91457000,-0.84,32331.8867623553
"5598","NL",2014,"greenni02",108,-0.15,84914000,-1.05,32325.9025865814
"5599","NL",1893,"mauckha01",429,1.36,5181000,9.52,32318.6250112465
"5600","AL",1985,"davisst03",84,0.2,38525000,1.4,32307.585509132
"5601","AL",2011,"weinhro01",5,-0.07,78371000,-0.49,32303.8170079872
"5602","AL",1983,"lachoal01",24,0.22,37663000,1.54,32295.9365539175
"5603","NL",1968,"uphamjo01",21,0.26,24796000,1.82,32295.920301844
"5604","NL",1975,"sosajo01",141,0.25,31235000,1.75,32292.6005676307
"5605","AL",1987,"clarkst02",69,0.14,39387000,0.98,32285.4102862849
"5606","NL",1884,"meinkfr01",867,-0.13,4644000,-0.91,32284.5732723367
"5607","NL",1973,"thompmi01",12,0.26,29181000,1.82,32281.5300611562
"5608","AL",1958,"cicotal01",214,0.48,18182000,3.36,32280.8370763501
"5609","NL",1880,"driscde01",125,-0.34,4400000,-2.38,32274.4289742101
"5610","AL",2019,"phillev01",84,-0.08,95819000,-0.56,32270.1871900722
"5611","AL",1977,"maccofr01",21,0.21,33289000,1.47,32266.9056756272
"5612","AL",2015,"garcija03",89,-0.11,87095000,-0.77,32264.6886224743
"5613","NL",1888,"widnewi01",345,0.26,4888000,1.82,32263.3754287377
"5614","AL",2000,"motada01",16,-0.05,64060000,-0.35,32255.5668476239
"5615","NL",1992,"maysema01",7,-0.02,45356000,-0.14,32253.2778895991
"5616","AL",1957,"hernaev01",112,0.61,17483000,4.27,32249.6431382188
"5617","NL",2002,"izquiha02",89,-0.08,66486000,-0.56,32249.3872543961
"5618","NL",1991,"gratema01",9,0.1,43018000,0.7,32245.0281314912
"5619","AL",1998,"whitema01",3,-0.01,59384000,-0.07,32242.934634911
"5620","NL",1984,"johnsbi04",16,0.21,38094000,1.47,32237.5819590384
"5621","AL",2019,"araujpe01",2,-0.08,95819000,-0.56,32232.4787949446
"5622","NL",2012,"ramirel02",64,-0.12,80552000,-0.84,32228.5151645564
"5623","AL",1981,"hobbsjo01",17,0.13,36801000,0.91,32228.0566581798
"5624","NL",1999,"riverro01",21,-0.02,61722000,-0.14,32221.1811535545
"5625","AL",1995,"rightro01",110,0.07,52370000,0.49,32206.3019190272
"5626","AL",2000,"mabryjo01",2,-0.06,64060000,-0.42,32205.6794934803
"5627","NL",2017,"johnspi01",3,-0.13,91457000,-0.91,32205.1697181912
"5628","NL",1977,"torrean01",25,0.21,33289000,1.47,32201.0267062804
"5629","NL",1992,"pecotbi01",3,-0.02,45356000,-0.14,32191.8118276916
"5630","NL",2011,"waltepj01",15,-0.08,78371000,-0.56,32182.9758337175
"5631","AL",2004,"bergmdu01",6,-0.07,68912000,-0.49,32180.5047172878
"5632","NL",1968,"nelsome01",158,0.24,24796000,1.68,32176.5111896354
"5633","NL",2017,"lloydky01",12,-0.13,91457000,-0.91,32159.2824563981
"5634","AL",2008,"crucefr01",35,-0.11,73764000,-0.77,32158.9815111002
"5635","NL",1882,"eganji01",300,-0.53,4522000,-3.71,32158.5935175645
"5636","NL",2019,"bolanro01",59,-0.08,95819000,-0.56,32157.4354010167
"5637","NL",1975,"siebepa01",55,0.24,31235000,1.68,32141.5790713632
"5638","AL",2018,"peterja01",3,-0.12,93638000,-0.84,32131.7168157071
"5639","AL",1926,"wiltsha01",589,1.86,9524000,13.02,32130.373477747
"5640","NL",2010,"jakubch01",2,-0.14,76190000,-0.98,32127.4678432874
"5641","NL",2019,"willide03",41,-0.08,95819000,-0.56,32120.0989117068
"5642","AL",1903,"wolfeba01",445,2.05,6471000,14.35,32106.75177066
"5643","NL",1929,"mossra01",546,1.44,9821000,10.08,32094.062285391
"5644","AL",2018,"cortene01",14,-0.12,93638000,-0.84,32090.5499514639
"5645","NL",1979,"sprowbo01",12,0.22,35343000,1.54,32090.0031327992
"5646","AL",2004,"durbijd01",22,-0.07,68912000,-0.49,32084.9204636412
"5647","AL",2007,"wrighch01",30,-0.09,72551000,-0.63,32082.7568350798
"5648","NL",1981,"littljo01",192,0.13,36801000,0.91,32076.8906429834
"5649","AL",1959,"stumpji01",34,0.31,18881000,2.17,32067.4276356823
