"","playerID","yearID","IPouts","WAR","pops","scale_WAR","WAR_talent"
"4637","sturdty01",2016,55,0.16,16783888,1.12,10539.7412201375
"4638","bardlu01",2019,147,0.15,17439058,1.05,10537.8351118475
"4639","hendrel01",1978,7,0.07,10226168,0.49,10535.8480983969
"4640","gozzoma01",1993,42,0.29,11494254,2.03,10532.0591488066
"4641","fryja01",2019,165,0.15,17439058,1.05,10529.251962003
"4642","pearcjo01",2003,27,0.15,14487586,1.05,10523.3102063843
"4643","barnesc01",2012,57,0.18,15788192,1.26,10522.4285215198
"4644","maurira01",1958,35,0.16,6363700,1.12,10520.9304592614
"4645","grotzza01",2019,52,0.15,17439058,1.05,10520.6875511007
"4646","poffebo01",1938,375,1.74,2678448,12.18,10518.5328053521
"4647","mitchch01",1984,49,0.19,10666320,1.33,10518.0981149266
"4648","gregole01",1964,54,0.21,7588296,1.47,10518.0980082247
"4649","menento01",1993,63,0.29,11494254,2.03,10517.367629825
"4650","jonesal02",1985,18,0.16,10594375,1.12,10516.3743914954
"4651","jacksja01",2019,91,0.15,17439058,1.05,10512.1418073763
"4652","stronjo01",2001,20,0.17,14229514,1.19,10510.988081504
"4653","johnsea01",1947,427,1.76,2430400,12.32,10509.5279326294
"4654","andersc01",1990,54,0.37,10170000,2.59,10508.3651421233
"4655","littlje01",1982,109,0.03,10797280,0.21,10507.7948086514
"4656","saverjo01",2014,12,0.12,16303488,0.84,10507.1962120643
"4657","fordwe01",1973,49,0,9454644,0,10505.7407925851
"4658","mejiasa01",1978,3,0.03,10775224,0.21,10502.0435557343
"4659","houltdj01",2007,84,0.2,14945506,1.4,10494.238335348
"4660","edgebu01",1979,155,0.07,10567557,0.49,10493.8858052023
"4661","thomaer01",1974,3,0.03,9726976,0.21,10493.3675565319
"4662","tsaoch01",2004,28,0.18,14609344,1.26,10488.7688305671
"4663","austije01",2002,33,0.12,14360976,0.84,10485.5231202934
"4664","connasa01",1932,337,1.82,2377908,12.74,10483.5749377253
"4665","vasqujo01",2005,27,0.1,14726250,0.7,10482.7823303956
"4666","heydegr01",1973,6,0,9454644,0,10477.761265179
"4667","huch02",2017,30,0.15,17011002,1.05,10473.1220023778
"4668","fussefr01",1928,479,2.09,2177728,14.63,10472.6253619888
"4669","vermija01",2007,18,0.2,14945506,1.4,10471.9392960781
"4670","slaglro01",1979,6,0.07,10567557,0.49,10471.3706172795
"4671","pierced01",1992,16,0.14,11066864,0.98,10469.685442421
"4672","kidama01",2003,36,0.14,14487586,0.98,10462.2954136619
"4673","browsc01",1996,116,0.12,12692256,0.84,10461.2827983399
"4674","tuftsbo01",1982,60,0.03,10797280,0.21,10459.3666888889
"4675","baptitr01",1998,81,0.14,13420784,0.98,10456.4209297389
"4676","monteau01",1966,84,0.23,7260146.66666667,1.61,10455.2920694804
"4677","sauveri01",1992,43,0.14,11066864,0.98,10451.6888933783
"4678","vasqura01",1979,48,0.07,10567557,0.49,10448.9885833941
"4679","debusda01",1963,253,0.59,5642432,4.13,10448.9357439816
"4680","manuero01",2009,13,0.15,15145354,1.05,10447.6385817362
"4681","rodasri01",1983,14,0.15,10997596,1.05,10445.0738086466
"4682","riosya01",2017,49,0.15,17011002,1.05,10443.2839819507
"4683","rathfr02",1998,16,0.14,13420784,0.98,10442.2812267014
"4684","ortegjo01",2013,35,0.13,16050202,0.91,10441.804811791
"4685","rosenst01",1988,138,0.24,10352680,1.68,10437.800864989
"4686","schmabr01",2003,39,0.14,14487586,0.98,10436.6935144803
"4687","coellro01",2013,51,0.12,16050202,0.84,10435.7504135945
"4688","lovenly01",1957,27,0.22,6119050,1.54,10435.2992137486
"4689","keetori01",1980,85,0.1,10911000,0.7,10435.1231042871
"4690","wolfro01",2013,143,0.13,16050202,0.91,10430.4850417482
"4691","santama01",1998,22,0.14,13420784,0.98,10428.1934815653
"4692","haynehe01",1994,11,0.09,11907616,0.63,10425.0935154805
"4693","mateoma01",2011,69,0.17,15517458,1.19,10422.6905778721
"4694","phillhe01",2007,22,0.18,14945506,1.26,10421.9895449749
"4695","kennebi02",1952,212,1.38,3186155.55555556,9.66,10421.0988946329
"4696","falkebr01",1999,9,0.18,13764006,1.26,10418.6759945835
"4697","brighje01",2019,115,0.14,17439058,0.98,10418.5273013606
"4698","voylebr01",2001,28,0.16,14229514,1.12,10417.6412800692
"4699","wrighme01",1960,49,-0.03,6853000,-0.21,10416.4831462052
"4700","villape01",2015,150,0.16,16548050,1.12,10416.3544062075
"4701","mathisc01",2011,15,0.17,15517458,1.19,10411.1174186558
"4702","capelmi01",1991,98,0.2,10625446,1.4,10409.0669830964
"4703","roberri01",1970,551,0.32,8613000,2.24,10406.8368244755
"4704","mitchcr01",1976,10,0.04,9549552,0.28,10405.8826408565
"4705","shirlst01",1982,38,-0.02,11095136,-0.14,10404.7248255816
"4706","maynebr01",2000,3,0.13,14093200,0.91,10403.1786813325
"4707","moorero01",1921,575,2.21,1832887,15.47,10402.9679904914
"4708","galveba01",1986,62,0.13,10673944,0.91,10398.3847869874
"4709","schneda01",1966,79,0.13,7940296,0.91,10391.6334607637
"4710","ambrihe01",2012,58,0.17,15788192,1.19,10391.2483099529
"4711","buckega02",1994,36,0.08,11907616,0.56,10390.4314198468
"4712","yardler01",2019,35,0.14,17439058,0.98,10384.4246573862
"4713","ramirel01",2006,312,0.2,14838304,1.4,10384.1815380513
"4714","duncaco01",2002,7,0.11,14360976,0.77,10383.4604553103
"4715","thobeto01",1996,18,0.11,12692256,0.77,10382.0378352199
"4716","winnji01",1984,56,0.14,10894884,0.98,10376.278349114
"4717","laneje01",1954,32,0.45,4872233.33333333,3.15,10374.2540498798
"4718","schuler01",1994,39,0.09,11907616,0.63,10374.0137909449
"4719","rossbu02",1940,469,1.47,2782500,10.29,10372.8533777909
"4720","romerda01",2006,49,0.2,14838304,1.4,10372.1078842162
"4721","krehbjo01",2018,9,0.12,17229392,0.84,10371.9631979371
"4722","osorifr01",2005,89,0.09,14726250,0.63,10370.6768759537
"4723","bartocl01",2004,58,0.16,14609344,1.12,10367.9650329855
"4724","luetglu01",2012,122,0.17,15788192,1.19,10367.5705140363
"4725","andrejo02",1973,55,-0.03,9454644,-0.21,10366.5367705148
"4726","chiassc01",2001,20,0.15,14229514,1.05,10358.2847838167
"4727","penajo01",1971,129,0.16,8897656,1.12,10357.2911661621
"4728","quintlu01",1974,38,0.09,8881152,0.63,10351.7658184655
"4729","pattesc01",2008,14,0.14,15047856,0.98,10350.0740932265
"4730","posedbi01",1939,662,1.36,2730232,9.52,10340.0001061865
"4731","aumonph01",2012,44,0.16,15788192,1.12,10339.7598083639
"4732","sawyewi01",1883,423,1.9,563709,13.3,10338.6199930443
"4733","buschma01",2016,13,0.13,16783888,0.91,10338.2479202849
"4734","kimsech01",1932,268,1.79,2377908,12.53,10335.9777006617
"4735","munnisc01",1980,18,0.04,11274700,0.28,10334.9611052631
"4736","jonesst02",1996,6,0.1,12692256,0.7,10332.3636990286
"4737","rohrle01",1967,51,0.09,8112384,0.63,10332.1544798384
"4738","tadanka01",2004,151,0.16,14609344,1.12,10331.4693330333
"4739","bondto01",1880,1479,1.22,528000,8.54,10330.6637711972
"4740","dillati01",2011,86,0.16,15517458,1.12,10328.931866771
"4741","johnsji02",1917,576,2.73,1630960,19.11,10327.6303216743
"4742","dukesto01",1972,33,0.25,8220968,1.75,10326.9210338269
"4743","clarkst02",1983,33,0.16,10733955,1.12,10326.1149971848
"4744","jonesgr01",2003,83,0.12,14487586,0.84,10321.2594127821
"4745","deshoji01",1936,671,1.54,2576332,10.78,10320.3262769214
"4746","sackibr01",1996,14,0.1,12692256,0.7,10318.0193638906
"4747","godfrgr01",2011,75,0.16,15517458,1.12,10317.3379732126
"4748","sanfomo01",1991,84,0.2,10625446,1.4,10316.9681255769
"4749","tombean01",1994,6,0.07,11907616,0.49,10305.0481996024
"4750","brossfr01",1971,6,0.15,8897656,1.05,10301.5826732104
"4751","pennibr01",1996,61,0.1,12692256,0.7,10300.6683205653
"4752","karinja01",2019,16,0.13,17439058,0.91,10299.6212906782
"4753","wenzfr01",1970,91,0.29,8613000,2.03,10299.4705399964
"4754","schnepe01",1917,1001,2.73,1630960,19.11,10297.5259327652
"4755","shrivha01",1922,325,2.3,1880368,16.1,10294.270193521
"4756","rineeje01",1979,3,0.06,10567557,0.42,10293.4751528849
"4757","conveji01",1997,15,0.08,13063534,0.56,10292.7395273094
"4758","mendead01",2010,74,0.12,15238000,0.84,10287.3811614283
"4759","hagenke01",1984,22,0.13,10894884,0.91,10286.9051482712
"4760","pastoji01",1907,666,3.36,1125873,23.52,10286.4863414366
"4761","anderri01",1980,29,0.09,10911000,0.63,10286.3979347059
"4762","catetr01",2007,48,0.16,14945506,1.12,10286.0427128676
"4763","taylosc01",1992,44,0.11,11066864,0.77,10283.4743743546
"4764","bonined01",2009,103,0.13,15145354,0.91,10282.0985486318
"4765","waltemi01",1983,177,0.16,10733955,1.12,10280.796123438
"4766","morelra01",1997,34,0.08,13063534,0.56,10278.017372306
"4767","bakerjo01",2014,3,0.1,16303488,0.7,10274.6106242446
"4768","mckayda02",2019,79,0.12,17439058,0.84,10270.6296397102
"4769","phelpra01",1930,539,2.03,2281600,14.21,10268.8596765678
"4770","cabrace01",2013,11,0.11,16050202,0.77,10261.1599019163
"4771","sotogi01",2015,10,0.15,16548050,1.05,10258.4840659878
"4772","texeika01",2010,184,0.11,15238000,0.77,10257.5577088054
"4773","sleatlo01",1956,137,0.16,5874400,1.12,10255.8617648297
"4774","mitchjo02",1986,30,0.1,10673944,0.7,10255.8002231532
"4775","gowella01",1972,21,0.23,8220968,1.61,10254.1524644258
"4776","cummist01",1989,63,0.19,10263495,1.33,10254.1228508227
"4777","croucbi02",1941,313,1.31,2738457.14285714,9.17,10253.9459930628
"4778","pareded02",2017,25,0.12,17011002,0.84,10251.4027656535
"4779","depause01",1999,35,0.16,13764006,1.12,10250.3507179464
"4780","daviser02",2013,26,0.11,16050202,0.77,10249.7966569922
"4781","catoke01",1983,11,0.11,10997596,0.77,10247.1301739771
"4782","drabeky01",2014,9,0.1,16303488,0.7,10241.0735234991
"4783","slamaan01",2011,7,0.15,15517458,1.05,10239.8145791667
"4784","bacsimi01",1980,69,0.09,10911000,0.63,10237.4763808869
"4785","andermi01",1979,3,0.03,11027016,0.21,10234.8418198087
"4786","birreba01",1958,102,0.13,6363700,0.91,10233.5902807185
"4787","hanyzed01",1943,390,1.51,2644114.28571429,10.57,10231.4115183653
"4788","barnefr02",1960,23,-0.05,6853000,-0.35,10230.261032049
"4789","gableke01",1945,416,1.42,2541428.57142857,9.94,10229.8175678146
"4790","willhni01",1964,131,0.2,7588296,1.4,10226.0217650918
"4791","chifffl01",1983,68,0.11,10997596,0.77,10223.7071942374
"4792","mitchla01",1996,36,0.09,12692256,0.63,10223.5708407745
"4793","hathast01",2016,44,0.12,16783888,0.84,10219.3336784819
"4794","rochfmi01",1988,7,0.22,10352680,1.54,10217.8174250436
"4795","tostlo01",1942,443,1.49,2692328.57142857,10.43,10216.5082955976
"4796","brunswi01",1998,16,0.12,13420784,0.84,10215.6794323637
"4797","cranddo01",1911,596,3.21,1331140,22.47,10211.1821459928
"4798","huntewi01",1964,147,0.19,7588296,1.33,10210.6298644497
"4799","neugeni01",2002,166,0.1,14360976,0.7,10204.9127333068
"4800","blaylbo01",1959,27,0.02,6608350,0.14,10201.9633998878
"4801","pareded01",2017,67,0.11,17011002,0.77,10201.1610468459
"4802","fodgege01",1958,119,0.13,6363700,0.91,10199.9920707592
"4803","steirri01",1982,79,-0.01,10797280,-0.07,10199.7863839275
"4804","penaji01",1992,132,0.1,11066864,0.7,10194.2610857233
"4805","plympje01",1991,16,0.18,10625446,1.26,10188.4756256826
"4806","kingmda01",1973,12,-0.07,9454644,-0.49,10185.4683188941
"4807","finkhe01",1937,241,1.31,2627148,9.17,10180.6818656994
"4808","hallbo02",1953,456,0.59,4406100,4.13,10180.1754653233
"4809","colavro01",1968,8,0.12,6992472,0.84,10178.1717771163
"4810","bockura01",1987,52,0.08,10555716,0.56,10177.4821255306
"4811","davidma02",2018,9,0.11,17229392,0.77,10177.2880621111
"4812","kaiseje01",1988,8,0.21,10352680,1.47,10176.3547037857
"4813","woodske01",1992,41,0.1,11066864,0.7,10176.0017131196
"4814","fostekr01",2001,30,0.14,14229514,0.98,10163.2216893074
"4815","butleke01",2013,60,0.09,16050202,0.63,10161.1150309084
"4816","gardeni01",2018,15,0.11,17229392,0.77,10159.3445927731
"4817","gideobr01",1989,14,0.17,10303744,1.19,10156.7192455315
"4818","rheinjo01",2006,212,0.18,14838304,1.26,10156.5494034188
"4819","schulbo01",1952,222,0.79,3963266.66666667,5.53,10155.0353876363
"4820","anderla01",1974,7,0.07,8881152,0.49,10151.9650356366
"4821","dwyerch01",2013,9,0.09,16050202,0.63,10149.6918252992
"4822","almonhe01",1999,45,0.15,13764006,1.05,10149.4215892218
"4823","grabore01",1933,144,1.54,2426788,10.78,10145.9968047597
"4824","bevilbr01",1996,33,0.07,12692256,0.49,10145.2908016644
"4825","vintobi01",1884,546,0.49,575856,3.43,10144.3246711573
"4826","schlibr01",2014,169,0.09,16303488,0.63,10144.2473959447
"4827","beaslch01",1991,80,0.16,10625446,1.12,10143.6029916988
"4828","rondogi01",1979,29,0.05,10567557,0.35,10142.8244679002
"4829","faltest01",1997,24,0.06,13063534,0.42,10141.5025028382
"4830","mendomi02",1979,3,0.03,11027016,0.21,10140.6442314544
"4831","hannage01",1979,48,0.02,11027016,0.14,10139.8642707552
"4832","garciha01",2007,37,0.13,14945506,0.91,10139.0242582122
"4833","wootero01",2013,83,0.09,16050202,0.63,10138.3035937266
"4834","hinslje01",1967,15,0.06,8112384,0.42,10137.3214145464
"4835","beltrfr01",2008,39,0.12,15047856,0.84,10135.3637580119
"4836","kingsi01",1891,1153,2.93,663777,20.51,10135.268259692
"4837","nielsje01",1992,59,0.09,11066864,0.63,10132.287977907
"4838","gronkle01",2007,12,0.13,14945506,0.91,10127.867029799
"4839","walketo01",1904,651,4.38,974592,30.66,10127.4003711515
"4840","armenro01",2019,54,0.12,17439058,0.84,10121.5472263933
"4841","flahepa02",1904,855,4.37,974592,30.59,10121.4602114253
"4842","hastybo01",1922,577,2.23,1880368,15.61,10120.2889523434
"4843","hurstbi01",1996,6,0.07,12692256,0.49,10116.6976036408
"4844","campeca01",1977,28,0.09,9886833,0.63,10114.8401972513
"4845","keegaed01",1962,24,0.18,7225864,1.26,10111.6571092132
"4846","wallade01",1999,25,0.15,13764006,1.05,10109.6822684038
"4847","bynummi01",2002,82,0.08,14360976,0.56,10107.5323431198
"4848","lipetan01",1956,33,0.12,5874400,0.84,10106.1431700627
"4849","hernada02",2019,91,0.12,17439058,0.84,10104.591813872
"4850","anderja01",2003,94,0.1,14487586,0.7,10103.9441126608
"4851","muellwi01",1981,6,0.01,10856295,0.07,10099.0462094869
"4852","coreyma02",2004,107,0.11,14609344,0.77,10097.4453209694
"4853","mcgrato01",1997,5,0.05,13063534,0.35,10097.1177743127
"4854","arlicdo01",1965,18,0.14,7765600,0.98,10096.7254008224
"4855","curtiza01",2017,25,0.1,17011002,0.7,10096.5953110601
"4856","luciael01",2019,101,0.12,17439058,0.84,10096.1427598985
"4857","parsoto01",1964,58,0.18,7588296,1.26,10095.2546009345
"4858","harvich01",2001,9,0.13,14229514,0.91,10094.8027631995
"4859","rodrian01",2012,18,0.14,15788192,0.98,10092.058847508
"4860","ausanjo01",1994,47,0.04,11907616,0.28,10091.3040915457
"4861","klagefr01",1966,47,0.32,6436808,2.24,10088.6112648236
"4862","mcconge01",1912,530,3.07,1380160,21.49,10085.6272164976
"4863","hillta01",2015,36,0.13,16548050,0.91,10085.3175098232
"4864","dicksji01",1965,257,0.49,6166800,3.43,10080.9090713155
"4865","beamoch01",1956,39,0.69,4196000,4.83,10080.833890163
"4866","tolarke01",2000,9,0.09,14093200,0.63,10079.9947390981
"4867","chrisga01",1979,32,0.04,10567557,0.28,10078.2326997857
"4868","lehrju01",2005,104,0.06,14726250,0.42,10075.1786657201
"4869","henslma01",2004,83,0.11,14609344,0.77,10073.1402387755
"4870","dascedo01",1991,12,0.14,10625446,0.98,10072.7846769851
"4871","willita01",2017,14,0.1,17011002,0.7,10066.9356076061
"4872","blatest01",1972,12,0.2,8220968,1.4,10064.298460357
"4873","walshja01",2019,15,0.12,17439058,0.84,10062.535801279
"4874","dicksbr01",2011,25,0.14,15517458,0.98,10062.252273343
"4875","cambrfr01",1970,100,0.25,8613000,1.75,10060.9389335666
"4876","rodriwi02",2014,6,0.08,16303488,0.56,10060.498168713
"4877","burtoji01",1977,8,0.08,9886833,0.56,10060.4980771189
"4878","bakerst01",1982,77,-0.04,10797280,-0.28,10056.2446278775
"4879","gantnji01",1979,3,0.04,10567557,0.28,10055.4883970365
"4880","drewti01",2002,48,0.07,14360976,0.49,10054.2348254315
"4881","englije01",2010,21,0.09,15238000,0.63,10053.8793889408
"4882","kremmji01",1974,93,-0.06,9726976,-0.42,10048.6348774611
"4883","brummgr01",1993,218,0.22,11494254,1.54,10045.2272271458
"4884","klinebo01",1933,381,1.51,2426788,10.57,10044.0888131644
"4885","savagja01",1987,10,0.06,10555716,0.42,10040.2448899663
"4886","hindssa01",1977,217,0.08,9886833,0.56,10037.1214115037
"4887","fischto01",1986,51,0.09,10518120,0.63,10037.0228899841
"4888","wardco01",1985,37,0.07,10787000,0.49,10036.3565919922
"4889","kusiccr01",1979,11,0.04,10567557,0.28,10032.8866913631
"4890","karnuja01",2001,15,0.12,14229514,0.84,10027.8419765585
"4891","hoopebo01",1951,567,1.35,2953111.11111111,9.45,10027.8350934626
"4892","jacksmi01",1970,19,0.24,8613000,1.68,10027.6592740156
"4893","hootele01",1974,25,0.06,8881152,0.42,10022.594609409
"4894","rosedo01",1974,3,-0.06,9726976,-0.42,10022.1193191532
"4895","lawsost01",1972,48,0.2,8220968,1.4,10017.983391072
"4896","rodrihe03",2011,197,0.14,15517458,0.98,10016.0522368165
"4897","mussene01",2007,74,0.12,14945506,0.84,10014.1880591799
"4898","brododi01",1958,30,0.53,4545500,3.71,10012.3658026204
"4899","davenjo01",1999,5,0.12,13764006,0.84,10010.4349182223
"4900","penaar01",2015,82,0.11,16548050,0.77,10009.8776991556
"4901","boggswa01",1997,3,0.04,13063534,0.28,10009.7576737484
"4902","ceronri01",1987,6,0.07,10437555,0.49,10006.4826028112
"4903","wegenmi01",1969,497,0.11,8448736,0.77,10005.8406719214
"4904","burwedi01",1960,29,-0.07,6853000,-0.49,10005.543376984
"4905","johnsmi01",1974,64,-0.07,9726976,-0.49,10003.4119141574
"4906","tracese01",2006,24,0.17,14838304,1.19,10002.6912537289
"4907","schutca01",1996,10,0.06,12692256,0.42,9996.00799576498
"4908","mccarda01",2004,11,0.1,14609344,0.7,9994.94140464499
"4909","gordobr01",2008,12,0.1,15047856,0.7,9994.77364748178
"4910","revento01",1992,6,0.06,11066864,0.42,9994.24915287371
"4911","vanhage01",1887,483,2.16,613029,15.12,9991.59769196277
"4912","lorraan01",1995,24,0.15,12306950,1.05,9990.44132588523
"4913","aquinja01",2016,7,0.1,16783888,0.7,9990.14731711429
"4914","clarkda02",1893,559,3.81,689073,26.67,9984.2165715708
"4915","chrisni01",2013,12,0.07,16050202,0.49,9982.9041342485
"4916","georgch01",1991,18,0.13,10625446,0.91,9981.28010295111
"4917","willish01",1997,3,0.04,13063534,0.28,9980.25154223736
"4918","chrismi01",1982,78,-0.09,11095136,-0.63,9976.17663599941
"4919","haddoge01",1892,1144,4.66,676368,32.62,9972.32900738838
"4920","youngcl01",1990,92,0.31,10170000,2.17,9972.11298327721
"4921","howarda02",1994,6,0.02,11907616,0.14,9964.24368520905
"4922","joycemi01",1962,130,0.66,5388072,4.62,9962.71414503465
"4923","guerrta02",2019,79,0.11,17439058,0.77,9960.61630207062
"4924","delosra01",1974,37,-0.08,9726976,-0.56,9959.04357161528
"4925","martiwi01",2000,9,0.08,14093200,0.56,9958.38317374903
"4926","swartda01",1995,22,0.14,12306950,0.98,9955.95252708647
"4927","douglwh01",1957,141,0.15,6119050,1.05,9953.88166291468
"4928","molledu01",2016,25,0.1,16783888,0.7,9950.06224236595
"4929","barrefr01",1945,258,1.38,2541428.57142857,9.66,9949.29506599619
"4930","morriji01",1988,11,0.14,10432316,0.98,9948.39282516939
"4931","frasivi01",1931,762,1.76,2329512,12.32,9947.00974614129
"4932","hudsoch01",1973,187,0.05,8550033,0.35,9946.72800842965
"4933","jerezwi01",2019,31,0.11,17439058,0.77,9943.76019832745
"4934","schmeal01",1967,9,0.05,8112384,0.35,9943.49052618818
"4935","joneshu01",2010,5,0.08,15238000,0.56,9942.30318353589
"4936","newsodi01",1941,641,1.25,2738457.14285714,8.75,9941.67390054989
"4937","moranbi03",1974,139,0.04,8881152,0.28,9938.30990081521
"4938","tomsto01",1976,26,-0.21,10259316,-1.47,9936.48251900198
"4939","pettija01",1983,81,0.09,10733955,0.63,9936.12360291094
"4940","aucoide01",1996,8,0.05,12692256,0.35,9936.07287779521
"4941","siwyji01",1984,13,0.12,10666320,0.84,9935.68062358086
"4942","martiru01",2019,12,0.11,17439058,0.77,9935.36095895428
"4943","beanco01",2005,6,0.02,14726250,0.14,9934.85951706574
"4944","shackke01",2017,92,0.08,17011002,0.56,9933.18849758105
"4945","heinkdo01",1988,109,0.15,10352680,1.05,9931.9147820609
"4946","wallabo01",1896,436,3.47,727872,24.29,9929.24266501615
"4947","kesteri01",1968,19,-0.08,8281864,-0.56,9927.15250598305
"4948","crideje01",1970,273,0.43,7569000,3.01,9923.15292008096
"4949","ignasga01",1973,14,0.05,8550033,0.35,9921.48106000574
"4950","spurgja01",2000,72,0.08,14093200,0.56,9919.7560805383
"4951","sewalpa01",2019,59,0.11,17439058,0.77,9918.61972063604
"4952","terreje01",1980,3,0.03,10911000,0.21,9918.27489357713
"4953","barrima01",1998,11,0.1,13420784,0.7,9916.93783033957
"4954","chapmja02",2012,36,0.12,15788192,0.84,9911.5325457017
"4955","lopezfe01",2010,3,0.07,15238000,0.49,9905.99403009676
"4956","rayro01",2010,11,0.08,15238000,0.56,9905.6105770407
"4957","olsonga01",2011,13,0.12,15517458,0.84,9905.55324109378
"4958","roeslmi01",1989,75,0.13,10303744,0.91,9904.99635605783
"4959","smithbo05",1958,202,0.5,4545500,3.5,9904.98139519227
"4960","grosswa01",1983,7,0.08,10733955,0.56,9901.61950492744
"4961","gilmofr01",1887,704,2.13,613029,14.91,9900.91184689609
"4962","merceme01",2014,6,0.07,16303488,0.49,9899.46718370513
"4963","segelhe01",1982,13,-0.09,11095136,-0.63,9898.72620429526
"4964","pearsja01",2002,5,0.06,14360976,0.42,9897.86821224178
"4965","fersoal01",1889,865,2.7,638421,18.9,9897.71597507459
"4966","bierbni01",2001,253,0.11,14229514,0.77,9896.77448422223
"4967","pichero01",1961,70,0,7040736,0,9896.08999098565
"4968","goinsry01",2016,3,0.09,16783888,0.63,9891.49433806285
"4969","rowenbe01",2014,26,0.07,16303488,0.49,9888.4074788004
"4970","brownma02",1984,69,0.11,10666320,0.77,9888.27100546551
"4971","perdolu01",2012,51,0.12,15788192,0.84,9887.96445623472
"4972","rittwji01",1970,78,0.43,7569000,3.01,9884.70349588543
"4973","narumbu01",1967,35,0.25,6712032,1.75,9882.06292855471
"4974","martira04",2016,11,0.09,16783888,0.63,9881.46774207668
"4975","newmaje01",1977,3,0.04,9886833,0.28,9878.58574466595
"4976","leverwa01",1913,608,3.14,1429560,21.98,9871.20891203093
"4977","pladsgo01",1979,12,0,11027016,0,9865.40313984256
"4978","couchjo01",1922,792,2.14,1880368,14.98,9862.74213142773
"4979","landrla01",1976,33,-0.22,10259316,-1.54,9862.39384344046
"4980","hurleer01",2008,74,0.09,15047856,0.63,9859.94059207157
"4981","descada01",2017,6,0.07,17011002,0.49,9854.19307481117
"4982","denmabr01",1982,147,-0.08,10797280,-0.56,9853.26301517987
"4983","garbebo01",1956,12,0.11,5874400,0.77,9851.5043522152
"4984","fossla01",1962,35,0.14,7225864,0.98,9851.21706738689
"4985","youngpe02",1992,61,0.04,11066864,0.28,9849.38506002774
"4986","holdrda01",1998,20,0.09,13420784,0.63,9848.98423844089
"4987","gurkaja01",2017,2,0.07,17011002,0.49,9844.30446678956
"4988","bullibr01",2009,18,0.08,15145354,0.56,9842.59388754171
"4989","benjami01",1997,3,0.03,13063534,0.21,9839.84568841446
"4990","staneal01",1963,40,0.01,7408384,0.07,9839.69521179981
"4991","rominan01",2017,3,0.07,17011002,0.49,9834.44284445636
"4992","marshbr01",2013,36,0.06,16050202,0.42,9833.18965390433
"4993","joaquwa01",2009,32,0.08,15145354,0.56,9831.32776055546
"4994","howarsa01",2018,12,0.09,17229392,0.63,9830.00621055691
"4995","pimenst01",2015,34,0.1,16548050,0.7,9828.76895251199
"4996","walkemi01",1991,13,0.12,10625446,0.84,9826.9628218828
"4997","cangejo01",1997,3,0.03,13063534,0.21,9825.04567704907
"4998","bishoch01",1954,288,0.92,3675544.44444444,6.44,9821.96198525265
"4999","francen01",2019,16,0.1,17439058,0.7,9821.47718785126
"5000","alberjo01",1996,28,0.04,12692256,0.28,9820.64905624404
"5001","hamnegr01",1956,25,0.11,5874400,0.77,9817.87969479989
"5002","gablega02",1959,58,0.36,4720250,2.52,9817.31394588351
"5003","wapnist01",1991,15,0.12,10625446,0.84,9811.59859222992
"5004","jorgeor01",1936,502,1.44,2576332,10.08,9810.90878080305
"5005","dempsma01",1982,17,-0.12,11095136,-0.84,9810.78377559194
"5006","aldremi01",1996,3,0.04,12692256,0.28,9806.33374885708
"5007","hodgeke01",2000,52,0.05,14093200,0.35,9801.94868472448
"5008","shephke01",1992,66,0.02,11066864,0.14,9801.77948821362
"5009","ericker01",1921,537,2.12,1832887,14.84,9798.85488790778
"5010","stoneto01",2009,27,0.08,15145354,0.56,9797.73919029578
"5011","norwoja01",2019,28,0.1,17439058,0.7,9796.24402069911
"5012","pomerst01",2012,18,0.11,15788192,0.77,9795.18088018074
"5013","valdejo03",2016,70,0.08,16783888,0.56,9794.56274148374
"5014","rodrine01",1996,50,0.04,12692256,0.28,9792.07548884278
"5015","dukesja01",1969,33,0.33,7278128,2.31,9790.40465300991
"5016","bisenjo01",2007,6,0.09,14945506,0.63,9789.51639729771
"5017","winchsc01",2000,22,0.05,14093200,0.35,9789.02630819573
"5018","hawkiwy01",1960,198,0.35,4895000,2.45,9788.24447283287
"5019","mroziro01",1954,144,0.33,4872233.33333333,2.31,9787.75573911603
"5020","beckero01",1997,5,0.02,13063534,0.14,9784.58431239789
"5021","wallati01",1987,3,0.03,10555716,0.21,9783.54324901125
"5022","brookaa01",2018,8,0.08,17229392,0.56,9781.71129792968
"5023","bochybr02",2015,9,0.09,16548050,0.63,9781.52361337202
"5024","malonse01",1997,21,0.03,13063534,0.21,9781.01049737805
"5025","selmasa01",2019,31,0.1,17439058,0.7,9779.51893607332
"5026","brickra01",1952,99,1.17,3186155.55555556,8.19,9778.28626089578
"5027","tovarce01",1968,3,0.07,6992472,0.49,9775.51922236612
"5028","seoanma01",1978,25,-0.09,10775224,-0.63,9774.73157040077
"5029","hoggbi01",1906,618,3.8,1074852,26.6,9773.02844470818
"5030","cicotal01",1958,214,0.48,4545500,3.36,9771.08266002468
"5031","douglse01",2001,61,0.1,14229514,0.7,9769.35531168715
"5032","heathmi03",1998,9,0.08,13420784,0.56,9768.35909734543
"5033","valdewi01",2011,3,0.1,15517458,0.7,9764.95745325887
"5034","wilsogl01",1987,3,0.03,10555716,0.21,9764.73455045922
"5035","romerra01",1984,9,0.1,10666320,0.7,9763.21850017912
"5036","rojasco01",1967,3,0.04,8112384,0.28,9761.75915083698
